Código Planta,DESCRIPCIÓN BIMBO,Planta 5,Siglas Línea,Estatus línea,Activo/inactivo,Ubicación física en línea,Centro de Costo,Ubicación física en Planta,BIM,Descripción del activo,Marca,Modelo,Serie,"voltaje, capacidad o dimensiones",Comentarios equipo,Familia Equipo,Grafica análisis,grafica,BIMBO SANTA MARIA
PN1P849-00295,TRANSPORTADOR NO 15 RECTO FRENTE A HORNO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067710,TRANSPORTADOR RECTO HORIZONTAL MAQUINDAL P-15 PL=2,,,,,,TRANSPORTADOR NO 15 RECTO FRENTE A HORNO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00296,TRANSPORTADOR NO 17 CURVA 180° CON MAGNETICO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-068461,TRANSPORTADOR CURVO DE 90° DOBLE TABLE TOP P-17 PN1=PN2,,,,,,TRANSPORTADOR NO 17 CURVA 180° CON MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00297,TRANSPORTADOR NO 18 GIRAMOLDES SALIDA HORNO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067714,TRANSPOTADOR GIRADOR DE MOLDES CURVA P-18,,,,,,TRANSPORTADOR NO 18 GIRAMOLDES SALIDA HORNO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00298,TRANSPORTADOR NO 19 RECTO INCLINADO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-0677698,TRANSPORTADOR NO 19 RECTO INCLINADO,,,,,,TRANSPORTADOR NO 19 RECTO INCLINADO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00299,TRANSPORTADOR NO 20 SUCCIONADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-069145,TRANSPORTADOR NO 20 SUCCIONADOR,,,,,,TRANSPORTADOR NO 20 SUCCIONADOR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00300,TRANSPORTADOR NO 21 RECTO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-177421,TRANSPORTADOR DE ACERO INOXIDABLE,,,,,,TRANSPORTADOR NO 21 RECTO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00301,TRANSPORTADOR NO 22 CURVAS 45° 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-181174,TRANSPORTADOR CON BANDA DE ALAMBRE ACERO INOXIDABLE,,,,,,TRANSPORTADOR NO 22 CURVAS 45° 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00302,TRANSPORTADOR NO 23 A,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067709,TRANSPORTADOR CURVO 90° P-23C MAQUINDAL SERIE 98-0170 PL=2,,,,,,TRANSPORTADOR NO 23 A,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00303,TRANSPORTADOR NO 24 CURVA 180°,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067713,TRANSPORTADOR CURVO 90° P-10 MAQUINDAL SERIE 98.0104,,,,,,TRANSPORTADOR NO 24 CURVA 180°,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00305,TRANSPORTADOR NO 27 RECTO SALIDA DESVIADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR NO 27 RECTO SALIDA DESVIADOR,,,,,,TRANSPORTADOR NO 27 RECTO SALIDA DESVIADOR,Registro equipo,Capturado,
PN1P849-00306,TRANSPORTADOR NO 28 CURVO 90°,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR NO 28 CURVO 90°,,,,,,TRANSPORTADOR NO 28 CURVO 90°,Registro equipo,Capturado,
PN1P849-00307,TRANSPORTADOR NO 29 RECTO SALIDA DESVIADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR NO 29 RECTO SALIDA DESVIADOR,,,,,,TRANSPORTADOR NO 29 RECTO SALIDA DESVIADOR,Registro equipo,Capturado,
PN1P849-00308,TRANSPORTADOR NO 30 CURVA 90°,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067696,TRANSPORTADOR CURVO 90° P-30 MAQUINDAL SERIE 97-1004,,,,,,TRANSPORTADOR NO 30 CURVA 90°,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00309,TRANSPORTADOR NO 31 .SALIDA SUCCIONADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-176985,TRANSPORTDAOR DE ENTRADA CURVO 90° CON BANDA REX PLASTICA PARA LINEA DE PAN,,,,,,TRANSPORTADOR NO 31 .SALIDA SUCCIONADOR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00310,TRANSPORTADOR NO 32 ENTRADA ENFRIADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR NO 32 ENTRADA ENFRIADOR,,,,,,TRANSPORTADOR NO 32 ENTRADA ENFRIADOR,Registro equipo,Capturado,
PN1P849-00312,TRANSPORTADOR NO 35 CURVA (ESE) ENTRADA TREN NO 1,Planta 2,PL-2,equipo en linea,activo,Empaque,,,bim-067694,TRANSPORTADOR CURVO 90° P-35 MAQUINDAL,,,,,,TRANSPORTADOR NO 35 CURVA (ESE) ENTRADA TREN NO 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00313,TRANSPORTADOR NO 36 CURVA 90° SALIDA DESVIADOR NO 1,Planta 2,PL-2,equipo en linea,activo,Empaque,,,bim-067663,TRANSPORTADOR CURVO SANIGRID P-36 SIN MOTORIZACI PL2=PN1,,,,,,TRANSPORTADOR NO 36 CURVA 90° SALIDA DESVIADOR NO 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00314,TRANSPORTADOR NO 38 CURVA 90° ENTRADA TREN 2,Planta 2,PL-2,equipo en linea,activo,Empaque,,,bim-067665,TRANSPORTADOR CURVO SANIGRID P-38 1/2 HP. PL2=PN1,,,,,,TRANSPORTADOR NO 38 CURVA 90° ENTRADA TREN 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00315,TRANSPORTADOR NO 39 RECTO ENTRADA TREN NO 3,Planta 2,PL-2,equipo en linea,activo,Empaque,,,bim-067668,TRANSPORTADOR RECTO P-39 SANIGRID 2900MM SIN TRA PL2=PN 1,,,,,,TRANSPORTADOR NO 39 RECTO ENTRADA TREN NO 3,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00316,TRANSPORTADOR NO 35A  RAMPA NO 1,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067663,TRANSPORTADOR CURVO SANIGRID P-36 SIN MOTORIZACI PL2=PN1,,,,,,TRANSPORTADOR NO 35A  RAMPA NO 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00317,TRANSPORTADOR NO 38A  RAMPA NO 2,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067694,TRANSPORTADOR CURVO 90° P-35 MAQUINDAL,,,,,,TRANSPORTADOR NO 38A  RAMPA NO 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00318,TRANSPORTADOR NO 39B  RAMPA NO 3,Planta 2,PL-2,equipo en linea,activo,Empaque,,,alta,TRANSPORTADOR NO 39B  RAMPA NO 3,,,,,,TRANSPORTADOR NO 39B  RAMPA NO 3,Registro equipo,Capturado,
PN1P849-00319,TRANSPORTADOR P-28 A,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR P-28 A,,,,,,TRANSPORTADOR P-28 A,Registro equipo,Capturado,
PN1P849-00320,TRANSPORTADOR P-28 B,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR P-28 B,,,,,,TRANSPORTADOR P-28 B,Registro equipo,Capturado,
PN1P849-00321,TRANSPORTADOR P-30 A,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-176985,TRANSPORTDAOR DE ENTRADA CURVO 90° CON BANDA REX PLASTICA PARA LINEA DE PAN,,,,,,TRANSPORTADOR P-30 A,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00322,TRANSPORTADOR P-30 B,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR P-30 B,,,,,,TRANSPORTADOR P-30 B,Registro equipo,Capturado,
PN1P849-00323,TRANSPORTADOR P-09 A,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-068510,TRANSPORTADOR DESVIADOR HORIZONTAL P/MOLDES SASIB BMA227 P-09 A PL=2,,,,,,TRANSPORTADOR P-09 A,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00324,TRANSPORTADOR P-09 B,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-068512,TRANSPORTADOR DESVIADOR HORIZONTAL P/MOLDES SASIB BMA227 P-09 B PL=2,,,,,,TRANSPORTADOR P-09 B,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00325,TRANSPORTADOR P-17 A,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067815,TRANSPORTADOR RECTO HORIZONTAL SPANTECH P-42 PL=3,,,,,,TRANSPORTADOR P-17 A,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00326,TRANSPORTADOR P-32 A,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR P-32 A,,,,,,TRANSPORTADOR P-32 A,Registro equipo,Capturado,
PN1P849-00327,TRANSPORTADOR P-39 A,Planta 2,PL-2,equipo en linea,activo,Empaque,,,alta,TRANSPORTADOR P-39 A,,,,,,TRANSPORTADOR P-39 A,Registro equipo,Capturado,
PN1P849-00328,TRANSPORTADOR NO 23 B,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-187521,TRANSPORTADOR T-MTP-03 EN AC. INOX. DE 31,,,,,,TRANSPORTADOR NO 23 B,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00329,TRANSPORTADOR NO 31A RECTO INCLINADO C/CURVA 90°,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-173900,TRANSPORTADOR DE ENTRADA CURVO 90Â° P31A CON BANDA TIPO AVION 12,,,,,,TRANSPORTADOR NO 31A RECTO INCLINADO C/CURVA 90°,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00331,TRANSPORTADOR NO 23 C,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR NO 23 C,,,,,,TRANSPORTADOR NO 23 C,Registro equipo,Capturado,
PN1P849-06324,TRANSPORTADOR DE SALIDA DEL ENFRIADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067696,TRANSPORTADOR CURVO 90° P-30 MAQUINDAL SERIE 97-1004,,,,,,TRANSPORTADOR DE SALIDA DEL ENFRIADOR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06325,TRANSPORTADOR DE ENTRADA A ENFRIADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067699,TRANSPORTADOR CURVO 90° MAQUINDAL SERIE 97-1002 PL=2,,,,,,TRANSPORTADOR DE ENTRADA A ENFRIADOR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06326,TRANSPORTADOR TAPAS No P44,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-069162,TRANSPORTADOR RECTO INCLINADO FLAT TOP PI-08,,,,,,TRANSPORTADOR TAPAS No P44,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06327,TRANSPORTADOR TAPAS No P45,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-071282,TRANSPORTADOR RECTO P-45,,,,,,TRANSPORTADOR TAPAS No P45,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06328,TRANSPORTADOR TAPAS No P46,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-187518,TRANSPORTADOR CURVO A 90° TPAN-01 PARA PL-2,,,,,,TRANSPORTADOR TAPAS No P46,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06329,TRANSPORTADOR TAPAS No P47,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-069166,TRANSPORTADOR RECTO HORIZONTAL P-09 MAQUINDAL SERIE 97-0994,,,,,,TRANSPORTADOR TAPAS No P47,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06330,TRANSPORTADOR TAPAS No P48,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067713,TRANSPORTADOR CURVO 90° P-10 MAQUINDAL SERIE 98.0104,,,,,,TRANSPORTADOR TAPAS No P48,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06331,TRANSPORTADOR TAPAS No P49,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-069163,TRANSPORTADOR RECTO INCLINADO FLAT TOP P-11 MAQUINDAL SERIE 98-0105,,,,,,TRANSPORTADOR TAPAS No P49,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-06332,TRANSPORTADOR TAPAS No P50,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR TAPAS No P50,,,,,,TRANSPORTADOR TAPAS No P50,Registro equipo,Capturado,
PN1P849-06333,TRANSPORTADOR TAPAS No P51,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-069144,TRANSPORTADOR P/ENTRADA A MODELADORA P-05 PL2,,,,,,TRANSPORTADOR TAPAS No P51,Eqpos Código BIM (validados físicamente),Capturado,
PN1P900-00008,VACIADOR DE MOLDES,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067699,TRANSPORTADOR CURVO 90° MAQUINDAL SERIE 97-1002 PL=2,,,,,,VACIADOR DE MOLDES,Eqpos Código BIM (validados físicamente),Capturado,
PN1P927-00005,PLATAFORMA DE ESPONJAS LIQUIDAS PLANTA 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-068586,PLATAFORMA DE SERV. P/TANQUES DE ESP. LIQ,,,,,,PLATAFORMA DE ESPONJAS LIQUIDAS PLANTA 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P927-00006,INSTALACION  SANITARIA DE ESPONJAS PL2,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,baja,INSTALACION  SANITARIA DE ESPONJAS PL2,,,,,,INSTALACION  SANITARIA DE ESPONJAS PL2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P999-00004,SISTEMA DE ENERGIA INITERRUMPIBLE PARA PLC S DE PL2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,SISTEMA DE ENERGIA INITERRUMPIBLE PARA PLC S DE PL2,,,,,,SISTEMA DE ENERGIA INITERRUMPIBLE PARA PLC S DE PL2,Registro equipo,Capturado,
