Código Planta,DESCRIPCIÓN BIMBO,Línea de producción,Siglas Línea,Estatus línea,Activo/inactivo,Ubicación física en línea,Centro de Costo,Ubicación física en Planta,BIM,Descripción del activo,Marca,Modelo,Serie,"voltaje, capacidad o dimensiones",Comentarios equipo,Familia Equipo,Grafica análisis,grafica,,ABASTEX
PN1P304-00010,EMBOLSADORA NO3,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067667,EMBOLSADORA AMF MARK-50 3-190 SERI PL2=PN1,,,,,,EMBOLSADORA NO3,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P306-00006,ENFRIADOR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067660,ENFRIADOR DE PAN BAKER TEMPLEX SER  PL2=PN1,,,,,,ENFRIADOR,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P307-00006,ENGRASADORA,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,Baja,ENGRASADORA,,,,,,ENGRASADORA,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P318-00006,EQUIPO DE MANEJO DE MATERIALES  SALVADO,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,Baja,EQUIPO DE MANEJO DE MATERIALES  SALVADO,,,,,,EQUIPO DE MANEJO DE MATERIALES  SALVADO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P322-00003,REFRIGERADOR VERTICAL DOS PUERTAS  NO.1  PLANTA  2,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,Baja,REFRIGERADOR VERTICAL DOS PUERTAS  NO.1  PLANTA  2,,,,,,REFRIGERADOR VERTICAL DOS PUERTAS  NO.1  PLANTA  2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P323-00001,PLATAFORMA DE MOLDES 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 2,genericos,,,,,PLATAFORMA DE MOLDES 2,Registro equipo,Capturado,,
PN1P323-00002,PLATAFORMA DE MOLDES 3,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 3,genericos,,,,,PLATAFORMA DE MOLDES 3,Registro equipo,Capturado,,
PN1P323-00003,PLATAFORMA DE MOLDES 4,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 4,genericos,,,,,PLATAFORMA DE MOLDES 4,Registro equipo,Capturado,,
PN1P323-00004,PLATAFORMA DE MOLDES 5,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 5,genericos,,,,,PLATAFORMA DE MOLDES 5,Registro equipo,Capturado,,
PN1P323-00005,PLATAFORMA DE MOLDES 6,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 6,genericos,,,,,PLATAFORMA DE MOLDES 6,Registro equipo,Capturado,,
PN1P323-00006,PLATAFORMA DE MOLDES 7,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 7,genericos,,,,,PLATAFORMA DE MOLDES 7,Registro equipo,Capturado,,
PN1P323-00007,PLATAFORMA DE MOLDES 8,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 8,genericos,,,,,PLATAFORMA DE MOLDES 8,Registro equipo,Capturado,,
PN1P323-00008,PLATAFORMA DE MOLDES 9,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 9,genericos,,,,,PLATAFORMA DE MOLDES 9,Registro equipo,Capturado,,
PN1P323-00009,PLATAFORMA DE MOLDES 10,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 10,genericos,,,,,PLATAFORMA DE MOLDES 10,Registro equipo,Capturado,,
PN1P323-00010,PLATAFORMA DE MOLDES 11,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 11,genericos,,,,,PLATAFORMA DE MOLDES 11,Registro equipo,Capturado,,
PN1P323-00011,PLATAFORMA DE MOLDES 12,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 12,genericos,,,,,PLATAFORMA DE MOLDES 12,Registro equipo,Capturado,,
PN1P323-00012,PLATAFORMA DE MOLDES 13,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 13,genericos,,,,,PLATAFORMA DE MOLDES 13,Registro equipo,Capturado,,
PN1P323-00013,PLATAFORMA DE MOLDES 14,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 14,genericos,,,,,PLATAFORMA DE MOLDES 14,Registro equipo,Capturado,,
PN1P323-00014,PLATAFORMA DE MOLDES 15,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 15,genericos,,,,,PLATAFORMA DE MOLDES 15,Registro equipo,Capturado,,
PN1P323-00015,PLATAFORMA DE MOLDES 16,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 16,genericos,,,,,PLATAFORMA DE MOLDES 16,Registro equipo,Capturado,,
PN1P323-00016,PLATAFORMA DE MOLDES 17,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 17,genericos,,,,,PLATAFORMA DE MOLDES 17,Registro equipo,Capturado,,
PN1P323-00017,PLATAFORMA DE MOLDES 18,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 18,genericos,,,,,PLATAFORMA DE MOLDES 18,Registro equipo,Capturado,,
PN1P323-00018,PLATAFORMA DE MOLDES 19,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 19,genericos,,,,,PLATAFORMA DE MOLDES 19,Registro equipo,Capturado,,
PN1P323-00019,PLATAFORMA DE MOLDES 20,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 20,genericos,,,,,PLATAFORMA DE MOLDES 20,Registro equipo,Capturado,,
PN1P323-00020,CARRO RETORNO DE MASA 1,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,CARRO RETORNO DE MASA 1,genericos,,,,,CARRO RETORNO DE MASA 1,Registro equipo,Capturado,,
PN1P323-00021,CARRO RETORNO DE MASA 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,CARRO RETORNO DE MASA 2,genericos,,,,,CARRO RETORNO DE MASA 2,Registro equipo,Capturado,,
PN1P323-00022,PLATAFORMA DE MOLDES 1,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,PLATAFORMA DE MOLDES 1,genericos,,,,,PLATAFORMA DE MOLDES 1,Registro equipo,Capturado,,
PN1P329-00001,ESMERIL PL2,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,Baja,ESMERIL PL2,,,,,,ESMERIL PL2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P461-00008,HORNO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-069190,HORNO BAKER PERKINS   PI,,,,,,HORNO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P487-00004,INTERCAMBIADOR DE CALOR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067633,ENFRIADOR DE PLACAS PL-2 BMM-511 PL2=PN1,,,,,no coincide BIM-067633,INTERCAMBIADOR DE CALOR,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P545-00006,LAMINADORA NO. 1,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,Baja,LAMINADORA NO. 1,,,,,,LAMINADORA NO. 1,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P545-00007,LAMINADORA NO. 2,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,Baja,LAMINADORA NO. 2,,,,,,LAMINADORA NO. 2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P579-00009,MEZCLADORA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-108694,MEZCLADORA MIXER R-H,,,,,,MEZCLADORA,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P580-00003,MODELADORA NO 1,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067776,MODELADORAS DE MASA APV BMM-405 NUM 1,,,,,,MODELADORA NO 1,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P580-00004,MODELADORA NO 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067778,MODELADORAS DE MASA APV BMM-405 NUM 2,,,,,,MODELADORA NO 2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P725-00009,REBANADORA NO 2  MOD. 75,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-068494,REBANADORA AMF NUMERO 2 MODELO 75 PL2=PN1,,,,,,REBANADORA NO 2  MOD. 75,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P725-00010,REBANADORA NO 3  MOD. 75,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067682,REBANADORA AMF NUMERO 3 MODELO 75 PL2=PN1,,,,,,REBANADORA NO 3  MOD. 75,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00190,TABLERO ELECTRICO IFCCVP CAMARA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-068395,TABLERO ELECTRICO IFCCVP CAMARA,,,,,,TABLERO ELECTRICO IFCCVP CAMARA,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00191,TABLERO ELECTRICO FCHBP HORNO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067718,TABLERO CONTROL HORNO APV MOD 970,,,,,baja fchbp alta fcbp,TABLERO ELECTRICO FCHBP HORNO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00192,TABLERO ELECTRICO 2FP2 FORMADO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067717,TABLERO ELECTRICO  2 FP2 FORMADO PL=2,,,,,,TABLERO ELECTRICO 2FP2 FORMADO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00193,TABLERO ELECTRICO IFMDCONTROL MODELADO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-068495,TABLERO ELECTRICO 4FP1 TAM.ESPECIAL,,,,,,TABLERO ELECTRICO IFMDCONTROL MODELADO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00194,TABLERO ELECTRICO CDV CONTROL DIVISORA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TABLERO ELECTRICO CDV CONTROL DIVISORA,SIN MARCA,67-101,499020413,230V,,TABLERO ELECTRICO CDV CONTROL DIVISORA,Registro equipo,Capturado,,
PN1P831-00195,TABLERO ELECTRICO CBM CONTROL BOMBA DE MASA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TABLERO ELECTRICO CBM CONTROL BOMBA DE MASA,,,,,,TABLERO ELECTRICO CBM CONTROL BOMBA DE MASA,Registro equipo,Capturado,,
PN1P831-00196,TABLERO ELECTRICO 3FP2 SUCC TRANSP MOL Y ALIM A ENFR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067716,TABLERO ELECTRICO PL=2,,,,,,TABLERO ELECTRICO 3FP2 SUCC TRANSP MOL Y ALIM A ENFR,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00197,TABLERO ELECTRICO 4FP2 TRANSP DE PAN Y EMBOLSADO,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067719,TABLERO ELECTRICO 4FP2 (ENF TRASN REBANADO Y EMBOLSADO),,,,,,TABLERO ELECTRICO 4FP2 TRANSP DE PAN Y EMBOLSADO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00198,TABLERO ELECTRICO IFEL2 ESPONJAS LIQUIDAS,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067635,TABLERO DE ESPONJA LIQUIDA PL-2 PL2=PN1    1 FEL2,,,,,,TABLERO ELECTRICO IFEL2 ESPONJAS LIQUIDAS,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00199,TABLERO ELECTRICO CEL2 ESPONJAS LIQUIDAS,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067634,TABLERO ELECTRICO FZA Y CONTROL CEL2 PL-2 PN1,,,,,,TABLERO ELECTRICO CEL2 ESPONJAS LIQUIDAS,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00200,TABLERO ELECTRICO MM2000 MEZCLADORA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TABLERO ELECTRICO MM2000 MEZCLADORA,,,,,,TABLERO ELECTRICO MM2000 MEZCLADORA,Registro equipo,Capturado,,
PN1P831-00201,TABLERO ELECTRICO IFVP VENTILACION PL 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TABLERO ELECTRICO IFVP VENTILACION PL 2,,,,120v,ventilacion en produccion,TABLERO ELECTRICO IFVP VENTILACION PL 2,Registro equipo,Capturado,,
PN1P831-00202,TABLERO ELECTRICO 1IAPL2 ILUMINACION PL2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TABLERO ELECTRICO 1IAPL2 ILUMINACION PL2,,,,,,TABLERO ELECTRICO 1IAPL2 ILUMINACION PL2,Registro equipo,Capturado,,
PN1P831-00203,TABLERO ELECTRICO 2IAPL2 ILUMINACION PL2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067716,TABLERO ELECTRICO PL=2,,,,,pendiente,TABLERO ELECTRICO 2IAPL2 ILUMINACION PL2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P831-00204,TABLERO ELECTRICO CCP2 CONTROL DE PESADO DE PAN,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TABLERO ELECTRICO CCP2 CONTROL DE PESADO DE PAN,,,,,,TABLERO ELECTRICO CCP2 CONTROL DE PESADO DE PAN,Registro equipo,Capturado,,
PN1P831-00582,TABLERO ELECTRICO 4FP2 EMBOLSADO,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067719,TABLERO ELECTRICO 4FP2 (ENF TRASN REBANADO Y EMBOLSADO),,,,,,TABLERO ELECTRICO 4FP2   EMBOLSADO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P832-00052,TANQUE PREP. NO 1,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TANQUE PREP. NO 1,,,,,,TANQUE PREP. NO 1,Registro equipo,Capturado,,
PN1P832-00053,TANQUE PREP. NO 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TANQUE PREP. NO 2,,,,,,TANQUE PREP. NO 2,Registro equipo,Capturado,,
PN1P832-00054,TANQUE FERMENTADOR NO 1,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067629,TANQUE FERMENTADOR # 1 PL2=PN1,,,,,,TANQUE FERMENTADOR NO 1,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P832-00055,TANQUE FERMENTADOR NO 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067626,TANQUE FERMENTADOR # 2 PL2=PN1,,,,,,TANQUE FERMENTADOR NO 2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P832-00056,TANQUE FERMENTADOR NO 3,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067637,TANQUE FERMENTADOR # 3 PL2=PN1,,,,,,TANQUE FERMENTADOR NO 3,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P832-00057,TANQUE FRIO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TANQUE FRIO,HECHIZO,,,,,TANQUE FRIO,Registro equipo,Capturado,,
PN1P832-00059,TANQUE PESADOR.,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067632,TANQUE ACERO INOX P/PESAR ESPONJA PL2=PN1,,,,,,"TANQUE PESADOR, PL-2",Eqpos Código BIM (validados físicamente),Capturado,,
PN1P842-00003,TRANSPORTADOR NO 7 MAGNETICO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-068505,TRANSPORTADOR TAPADOR DE MOLDES DER P-07 BM-A-90,,,,,,TRANSPORTADOR NO 7 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P842-00004,TRANSPORTADOR NO 8 MAGNETICO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-069102,TRANSPORTADOR ELEVADOR DE MASA MAQUINDAL SERIE 96-0919,,,,,,TRANSPORTADOR NO 8 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P842-00005,TRANSPORTADOR NO 12 MAGNETICO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-069164,TRANSPORTADOR RECTO P-12 MAQUINDAL SERIE 98-0449,,,,,,TRANSPORTADOR NO 12 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P842-00006,TRANSPORTADOR NO 16 MAGNETICO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067674,TRANSPORTADOR DE  ENTRADA AL HORNO P-16 PL-2,,,,,,TRANSPORTADOR NO 16 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00286,TRANSPORTADOR NO 2 ELEVADO A TOLVA DE DIVISORA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-069189,TRANSPORTADOR ELEVADO P2 PL2 PN1,,,,,,TRANSPORTADOR NO 2 ELEVADO A TOLVA DE DIVISORA,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00287,TRANSPORTADOR NO 3 DE BOLAS,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-181965,TRASNPORTADOR HARINADOR EN ACERO PARA PL-2,,,,,,TRANSPORTADOR NO 3 DE BOLAS,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00288,TRANSPORTADOR NO 5 A MODELADORA NO 1,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TRANSPORTADOR NO 5 A MODELADORA NO 1,,,,,,TRANSPORTADOR NO 5 A MODELADORA NO 1,Registro equipo,Capturado,,
PN1P849-00289,TRANSPORTADOR NO 6 A MODELADORA NO 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067676,TRANSPORTADOR P-37 INTERCAMBIADOR BARRAS DESLIZA PL2=PN1,,,,,,TRANSPORTADOR NO 6 A MODELADORA NO 2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00290,TRANSPORTADOR NO 9 TRANSFER BANDA PLASTICA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067668,TRANSPORTADOR RECTO P-39 SANIGRID 2900MM SIN TRA PL2=PN 1,,,,,,TRANSPORTADOR NO 9 TRANSFER BANDA PLASTICA,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00291,TRANSPORTADOR NO 10 CURVA 90°,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067713,TRANSPORTADOR CURVO 90° P-10 MAQUINDAL SERIE 98.0104,,,,,,TRANSPORTADOR NO 10 CURVA 90°,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00292,TRANSPORTADOR NO 11 RECTO INCLINADO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067163,TRANSPORTADOR NO 11 RECTO INCLINADO,,,,,,TRANSPORTADOR NO 11 RECTO INCLINADO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00293,TRANSPORTADOR NO 13 RECTO CON CURVA 90°,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067712,TRANSPORTADOR RECTO P-13 MAQUINDAL SERIE 98-0106,,,,,,TRANSPORTADOR NO 13 RECTO CON CURVA 90°,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00294,TRANSPORTADOR NO 14 (ESE) SALIDA CAMARA,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067708,TRANSPORTADOR CURVO 90° P-14 SERIE 98-0107,,,,,,TRANSPORTADOR NO 14 (ESE) SALIDA CAMARA,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00295,TRANSPORTADOR NO 15 RECTO FRENTE A HORNO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067710,TRANSPORTADOR RECTO HORIZONTAL MAQUINDAL P-15 PL=2,,,,,,TRANSPORTADOR NO 15 RECTO FRENTE A HORNO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00296,TRANSPORTADOR NO 17 CURVA 180° CON MAGNETICO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-068461,TRANSPORTADOR CURVO DE 90° DOBLE TABLE TOP P-17 PN1=PN2,,,,,,TRANSPORTADOR NO 17 CURVA 180° CON MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00297,TRANSPORTADOR NO 18 GIRAMOLDES SALIDA HORNO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067714,TRANSPOTADOR GIRADOR DE MOLDES CURVA P-18,,,,,,TRANSPORTADOR NO 18 GIRAMOLDES SALIDA HORNO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00298,TRANSPORTADOR NO 19 RECTO INCLINADO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-0677698,TRANSPORTADOR NO 19 RECTO INCLINADO,,,,,,TRANSPORTADOR NO 19 RECTO INCLINADO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00299,TRANSPORTADOR NO 20 SUCCIONADOR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-069145,TRANSPORTADOR NO 20 SUCCIONADOR,,,,,,TRANSPORTADOR NO 20 SUCCIONADOR,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00300,TRANSPORTADOR NO 21 RECTO,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-177421,TRANSPORTADOR DE ACERO INOXIDABLE,,,,,,TRANSPORTADOR NO 21 RECTO,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00301,TRANSPORTADOR NO 22 CURVAS 45° 2,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-181174,TRANSPORTADOR CON BANDA DE ALAMBRE ACERO INOXIDABLE,,,,,,TRANSPORTADOR NO 22 CURVAS 45° 2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00302,TRANSPORTADOR NO 23 A,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067709,TRANSPORTADOR CURVO 90° P-23C MAQUINDAL SERIE 98-0170 PL=2,,,,,,TRANSPORTADOR NO 23 A,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00303,TRANSPORTADOR NO 24 CURVA 180°,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067713,TRANSPORTADOR CURVO 90° P-10 MAQUINDAL SERIE 98.0104,,,,,,TRANSPORTADOR NO 24 CURVA 180°,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00305,TRANSPORTADOR NO 27 RECTO SALIDA DESVIADOR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TRANSPORTADOR NO 27 RECTO SALIDA DESVIADOR,,,,,,TRANSPORTADOR NO 27 RECTO SALIDA DESVIADOR,Registro equipo,Capturado,,
PN1P849-00306,TRANSPORTADOR NO 28 CURVO 90°,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TRANSPORTADOR NO 28 CURVO 90°,,,,,,TRANSPORTADOR NO 28 CURVO 90°,Registro equipo,Capturado,,
PN1P849-00307,TRANSPORTADOR NO 29 RECTO SALIDA DESVIADOR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TRANSPORTADOR NO 29 RECTO SALIDA DESVIADOR,,,,,,TRANSPORTADOR NO 29 RECTO SALIDA DESVIADOR,Registro equipo,Capturado,,
PN1P849-00308,TRANSPORTADOR NO 30 CURVA 90°,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-067696,TRANSPORTADOR CURVO 90° P-30 MAQUINDAL SERIE 97-1004,,,,,,TRANSPORTADOR NO 30 CURVA 90°,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00309,TRANSPORTADOR NO 31 .SALIDA SUCCIONADOR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,BIM-176985,TRANSPORTDAOR DE ENTRADA CURVO 90° CON BANDA REX PLASTICA PARA LINEA DE PAN,,,,,,TRANSPORTADOR NO 31 .SALIDA SUCCIONADOR,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00310,TRANSPORTADOR NO 32 ENTRADA ENFRIADOR,Planta 2,PL-2,equipo en linea,ACTIVO,Proceso,,,alta,TRANSPORTADOR NO 32 ENTRADA ENFRIADOR,,,,,,TRANSPORTADOR NO 32 ENTRADA ENFRIADOR,Registro equipo,Capturado,,
PN1P849-00312,TRANSPORTADOR NO 35 CURVA (ESE) ENTRADA TREN NO 1,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067694,TRANSPORTADOR CURVO 90° P-35 MAQUINDAL,,,,,,TRANSPORTADOR NO 35 CURVA (ESE) ENTRADA TREN NO 1,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00313,TRANSPORTADOR NO 36 CURVA 90° SALIDA DESVIADOR NO 1,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067663,TRANSPORTADOR CURVO SANIGRID P-36 SIN MOTORIZACI PL2=PN1,,,,,,TRANSPORTADOR NO 36 CURVA 90° SALIDA DESVIADOR NO 1,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00314,TRANSPORTADOR NO 38 CURVA 90° ENTRADA TREN 2,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067665,TRANSPORTADOR CURVO SANIGRID P-38 1/2 HP. PL2=PN1,,,,,,TRANSPORTADOR NO 38 CURVA 90° ENTRADA TREN 2,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00315,TRANSPORTADOR NO 39 RECTO ENTRADA TREN NO 3,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067668,TRANSPORTADOR RECTO P-39 SANIGRID 2900MM SIN TRA PL2=PN 1,,,,,,TRANSPORTADOR NO 39 RECTO ENTRADA TREN NO 3,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00316,TRANSPORTADOR NO 35A  RAMPA NO 1,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067663,TRANSPORTADOR CURVO SANIGRID P-36 SIN MOTORIZACI PL2=PN1,,,,,,TRANSPORTADOR NO 35A  RAMPA NO 1,Eqpos Código BIM (validados físicamente),Capturado,,
PN1P849-00317,TRANSPORTADOR NO 38A  RAMPA NO 2,Planta 2,PL-2,equipo en linea,ACTIVO,Empaque,,,BIM-067694,TRANSPORTADOR CURVO 90° P-35 MAQUINDAL,,,,,,TRANSPORTADOR NO 38A  RAMPA NO 2,Eqpos Código BIM (validados físicamente),Capturado,,
